date,Quota A,Quota B,Quota C,Quota D,Quota E,Quota Premium A,Quota Premium B,Quota Premium C,Quota Premium D,Quota Premium E,Total Bids Received A,Total Bids Received B,Total Bids Received C,Total Bids Received D,Total Bids Received E,Number of Successful Bids A,Number of Successful Bids B,Number of Successful Bids C,Number of Successful Bids D,Number of Successful Bids E,Resident Households Average Per Pax,Resident Households Median Per Pax,Resident Employed Households Average Per Pax,Resident Employed Households Median Per Pax,Resident Households Average,Resident Households Median1/,Resident Employed Households Average,Resident Employed Households Median1/,MAS Core Inflation Measure (Index),GDP At Current Market Prices,  Goods Producing Industries,    Manufacturing,    Construction,    Utilities,    Other Goods Industries,  Services Producing Industries,    Wholesale & Retail Trade,    Transportation & Storage,    Accommodation & Food Services,    Information & Communications,    Finance & Insurance,"    Real Estate, Professional Services And Administrative & Support Services",    Other Services Industries,  Ownership Of Dwellings,  Gross Value Added At Basic Prices,  Add: Taxes On Products,Household Net Worth,  Assets,    Financial Assets,      Currency & Deposits,      Shares & Securities,        Listed Shares,        Unlisted Shares,        Unit Trusts & Investment Funds,      Life Insurance,      Central Provident Fund (CPF),      Pension Funds,    Residential Property Assets,      Public Housing,      Private Housing,  Liabilities,    Mortgage Loans,      Financial Institutions,      Housing & Development Board (HDB),    Personal Loans,      Motor Vehicle,      Credit/Charge Cards,      Others,Close/Last,Personal Disposable Income (Million Dollars),Personal Saving (Million Dollars),Personal Saving Rate (Per Cent),Rail Length (Kilometres),  Mass Rapid Transit (MRT) (Kilometres),  Light Rail Transit (LRT) (Kilometres),MRT km Operated (Thousand Train-Kilometres),LRT km Operated (Thousand Car-Kilometres),Average Daily Ridership - MRT (Thousand Passenger-Trips),Average Daily Ridership - LRT (Thousand Passenger-Trips),Average Daily Ridership - Bus (Thousand Passenger-Trips),Average Daily Trip - Point-To-Point (P2P) Transport (Taxis And Private Hire Cars) (Thousand Daily-Trips),Bus,LRT,MRT
2003-09-15,1473,915,607,563,889,30629,30048,10023,303,30589,2798,1344,823,778,1345,1459,908,602,466,887,1724.0,1187.0,1909.0,1335.0,5670.0,4071.0,6276.0,4612.0,75.872,170117.9,51521.8,42130.4,6025.6,3261.8,104.0,103487.5,22833.1,16035.1,3474.1,7086.9,16886.9,18222.3,18949.1,5981.2,160990.5,9127.4,596492.7,757341.4,389293.6,125805.9,95268.1,33187.2,40487.2,21593.7,53040.1,102371.2,12808.3,368047.9,205093.5,162954.4,160848.8,114352.2,52464.6,61887.6,46496.6,14402.0,3353.3,28741.2,,21226.6,1747.9,8.2,127.9,109.4,18.5,18025.0,3303.0,1321.0,69.0,2779.0,755.0,2992000.0,50000.0,1171000.0
2003-10-01,1914,1175,688,670,1167,28915,28199,9889,270,28997,3039,1565,834,854,1594,1904,1172,688,668,1148,1724.0,1187.0,1909.0,1335.0,5670.0,4071.0,6276.0,4612.0,75.829,170117.9,51521.8,42130.4,6025.6,3261.8,104.0,103487.5,22833.1,16035.1,3474.1,7086.9,16886.9,18222.3,18949.1,5981.2,160990.5,9127.4,606525.3,769013.4,398333.9,127703.2,99194.2,35571.4,40470.7,23152.1,54747.0,103833.3,12856.2,370679.5,207489.9,163189.6,162488.1,115495.8,54607.7,60888.1,46992.3,14235.7,3788.3,28968.3,,23593.5,3378.2,14.3,127.9,109.4,18.5,18025.0,3303.0,1321.0,69.0,2779.0,755.0,2992000.0,50000.0,1171000.0
2003-10-15,1925,1163,693,653,1154,28300,27989,9090,280,27900,2558,1374,879,1083,1551,1925,1162,690,647,1151,1724.0,1187.0,1909.0,1335.0,5670.0,4071.0,6276.0,4612.0,75.829,170117.9,51521.8,42130.4,6025.6,3261.8,104.0,103487.5,22833.1,16035.1,3474.1,7086.9,16886.9,18222.3,18949.1,5981.2,160990.5,9127.4,606525.3,769013.4,398333.9,127703.2,99194.2,35571.4,40470.7,23152.1,54747.0,103833.3,12856.2,370679.5,207489.9,163189.6,162488.1,115495.8,54607.7,60888.1,46992.3,14235.7,3788.3,28968.3,,23593.5,3378.2,14.3,127.9,109.4,18.5,18025.0,3303.0,1321.0,69.0,2779.0,755.0,2992000.0,50000.0,1171000.0
2003-11-01,1921,1160,688,559,1172,26338,26001,8489,202,26700,2106,1368,871,663,1690,1921,1136,685,486,1161,1724.0,1187.0,1909.0,1335.0,5670.0,4071.0,6276.0,4612.0,75.954,170117.9,51521.8,42130.4,6025.6,3261.8,104.0,103487.5,22833.1,16035.1,3474.1,7086.9,16886.9,18222.3,18949.1,5981.2,160990.5,9127.4,606525.3,769013.4,398333.9,127703.2,99194.2,35571.4,40470.7,23152.1,54747.0,103833.3,12856.2,370679.5,207489.9,163189.6,162488.1,115495.8,54607.7,60888.1,46992.3,14235.7,3788.3,28968.3,,23593.5,3378.2,14.3,127.9,109.4,18.5,18025.0,3303.0,1321.0,69.0,2779.0,755.0,2992000.0,50000.0,1171000.0
2003-11-15,1911,1157,691,562,1155,26725,25481,7789,221,26999,2315,1344,839,753,1495,1911,1157,686,555,951,1724.0,1187.0,1909.0,1335.0,5670.0,4071.0,6276.0,4612.0,75.954,170117.9,51521.8,42130.4,6025.6,3261.8,104.0,103487.5,22833.1,16035.1,3474.1,7086.9,16886.9,18222.3,18949.1,5981.2,160990.5,9127.4,606525.3,769013.4,398333.9,127703.2,99194.2,35571.4,40470.7,23152.1,54747.0,103833.3,12856.2,370679.5,207489.9,163189.6,162488.1,115495.8,54607.7,60888.1,46992.3,14235.7,3788.3,28968.3,,23593.5,3378.2,14.3,127.9,109.4,18.5,18025.0,3303.0,1321.0,69.0,2779.0,755.0,2992000.0,50000.0,1171000.0
2003-12-01,1911,1181,691,630,1164,24401,24112,6941,200,25299,2020,1401,854,770,1508,1903,1180,691,625,1155,1724.0,1187.0,1909.0,1335.0,5670.0,4071.0,6276.0,4612.0,76.111,170117.9,51521.8,42130.4,6025.6,3261.8,104.0,103487.5,22833.1,16035.1,3474.1,7086.9,16886.9,18222.3,18949.1,5981.2,160990.5,9127.4,606525.3,769013.4,398333.9,127703.2,99194.2,35571.4,40470.7,23152.1,54747.0,103833.3,12856.2,370679.5,207489.9,163189.6,162488.1,115495.8,54607.7,60888.1,46992.3,14235.7,3788.3,28968.3,,23593.5,3378.2,14.3,127.9,109.4,18.5,18025.0,3303.0,1321.0,69.0,2779.0,755.0,2992000.0,50000.0,1171000.0
2003-12-15,1911,1156,693,563,1356,24251,22295,6508,221,24502,2376,1295,820,920,1789,1910,1152,664,419,1356,1724.0,1187.0,1909.0,1335.0,5670.0,4071.0,6276.0,4612.0,76.111,170117.9,51521.8,42130.4,6025.6,3261.8,104.0,103487.5,22833.1,16035.1,3474.1,7086.9,16886.9,18222.3,18949.1,5981.2,160990.5,9127.4,606525.3,769013.4,398333.9,127703.2,99194.2,35571.4,40470.7,23152.1,54747.0,103833.3,12856.2,370679.5,207489.9,163189.6,162488.1,115495.8,54607.7,60888.1,46992.3,14235.7,3788.3,28968.3,,23593.5,3378.2,14.3,127.9,109.4,18.5,18025.0,3303.0,1321.0,69.0,2779.0,755.0,2992000.0,50000.0,1171000.0
2004-01-01,1919,1158,688,562,1162,23801,24293,6119,251,24019,2549,1516,808,892,1655,1913,1158,688,562,1145,1727.0,1183.0,1916.0,1331.0,5666.0,4066.0,6285.0,4552.0,76.805,194433.0,62104.9,52729.0,5844.6,3423.1,108.2,116870.3,27692.7,19236.8,3857.7,7588.4,18539.1,19793.1,20162.5,5763.6,184738.8,9694.2,621222.6,783949.8,412114.6,131786.7,102545.7,37444.1,41248.4,23853.3,58632.9,106273.2,12876.1,371835.3,208585.4,163249.9,162727.2,116495.9,56622.2,59873.7,46231.3,14444.4,3449.3,28337.6,,23658.3,3301.5,14.0,138.2,109.4,28.8,18025.0,3303.0,1321.0,69.0,2779.0,755.0,2805000.0,55000.0,1270000.0
2004-01-15,1912,1160,717,700,1152,24001,22002,5502,210,22801,2616,1468,956,1116,1724,1898,1154,716,695,1150,1727.0,1183.0,1916.0,1331.0,5666.0,4066.0,6285.0,4552.0,76.805,194433.0,62104.9,52729.0,5844.6,3423.1,108.2,116870.3,27692.7,19236.8,3857.7,7588.4,18539.1,19793.1,20162.5,5763.6,184738.8,9694.2,621222.6,783949.8,412114.6,131786.7,102545.7,37444.1,41248.4,23853.3,58632.9,106273.2,12876.1,371835.3,208585.4,163249.9,162727.2,116495.9,56622.2,59873.7,46231.3,14444.4,3449.3,28337.6,,23658.3,3301.5,14.0,138.2,109.4,28.8,18025.0,3303.0,1321.0,69.0,2779.0,755.0,2805000.0,55000.0,1270000.0
2004-02-01,1917,1156,688,557,1170,24489,23508,5497,189,24016,2701,1474,804,816,1678,1905,1149,688,554,1164,1727.0,1183.0,1916.0,1331.0,5666.0,4066.0,6285.0,4552.0,76.882,194433.0,62104.9,52729.0,5844.6,3423.1,108.2,116870.3,27692.7,19236.8,3857.7,7588.4,18539.1,19793.1,20162.5,5763.6,184738.8,9694.2,621222.6,783949.8,412114.6,131786.7,102545.7,37444.1,41248.4,23853.3,58632.9,106273.2,12876.1,371835.3,208585.4,163249.9,162727.2,116495.9,56622.2,59873.7,46231.3,14444.4,3449.3,28337.6,,23658.3,3301.5,14.0,138.2,109.4,28.8,18025.0,3303.0,1321.0,69.0,2779.0,755.0,2805000.0,55000.0,1270000.0
2004-02-15,1925,1162,689,561,1154,24389,22001,5700,169,23801,2534,1404,802,694,1402,1917,1158,678,530,1150,1727.0,1183.0,1916.0,1331.0,5666.0,4066.0,6285.0,4552.0,76.882,194433.0,62104.9,52729.0,5844.6,3423.1,108.2,116870.3,27692.7,19236.8,3857.7,7588.4,18539.1,19793.1,20162.5,5763.6,184738.8,9694.2,621222.6,783949.8,412114.6,131786.7,102545.7,37444.1,41248.4,23853.3,58632.9,106273.2,12876.1,371835.3,208585.4,163249.9,162727.2,116495.9,56622.2,59873.7,46231.3,14444.4,3449.3,28337.6,,23658.3,3301.5,14.0,138.2,109.4,28.8,18025.0,3303.0,1321.0,69.0,2779.0,755.0,2805000.0,55000.0,1270000.0
2004-03-01,1923,1163,688,560,1159,24597,25699,7226,203,25492,2539,1516,980,740,1615,1920,1147,681,523,1148,1727.0,1183.0,1916.0,1331.0,5666.0,4066.0,6285.0,4552.0,76.976,194433.0,62104.9,52729.0,5844.6,3423.1,108.2,116870.3,27692.7,19236.8,3857.7,7588.4,18539.1,19793.1,20162.5,5763.6,184738.8,9694.2,621222.6,783949.8,412114.6,131786.7,102545.7,37444.1,41248.4,23853.3,58632.9,106273.2,12876.1,371835.3,208585.4,163249.9,162727.2,116495.9,56622.2,59873.7,46231.3,14444.4,3449.3,28337.6,,23658.3,3301.5,14.0,138.2,109.4,28.8,18025.0,3303.0,1321.0,69.0,2779.0,755.0,2805000.0,55000.0,1270000.0
2004-03-15,1919,1160,699,587,1156,24940,25058,8658,456,26401,2613,1445,1071,1070,1481,1905,1153,694,583,1135,1727.0,1183.0,1916.0,1331.0,5666.0,4066.0,6285.0,4552.0,76.976,194433.0,62104.9,52729.0,5844.6,3423.1,108.2,116870.3,27692.7,19236.8,3857.7,7588.4,18539.1,19793.1,20162.5,5763.6,184738.8,9694.2,621222.6,783949.8,412114.6,131786.7,102545.7,37444.1,41248.4,23853.3,58632.9,106273.2,12876.1,371835.3,208585.4,163249.9,162727.2,116495.9,56622.2,59873.7,46231.3,14444.4,3449.3,28337.6,,23658.3,3301.5,14.0,138.2,109.4,28.8,18025.0,3303.0,1321.0,69.0,2779.0,755.0,2805000.0,55000.0,1270000.0
2004-04-01,1937,949,638,537,1039,26689,28001,12809,851,28339,3386,1350,1042,1181,1500,1928,948,616,530,1030,1727.0,1183.0,1916.0,1331.0,5666.0,4066.0,6285.0,4552.0,77.063,194433.0,62104.9,52729.0,5844.6,3423.1,108.2,116870.3,27692.7,19236.8,3857.7,7588.4,18539.1,19793.1,20162.5,5763.6,184738.8,9694.2,634003.8,797760.8,419983.6,132033.5,106118.7,37446.6,43126.0,25546.0,61147.9,107795.8,12887.7,377777.3,211190.2,166587.1,163757.1,117287.4,58138.9,59148.5,46469.6,14762.6,3549.2,28157.8,,21865.0,1592.5,7.3,138.2,109.4,28.8,18025.0,3303.0,1321.0,69.0,2779.0,755.0,2805000.0,55000.0,1270000.0
2004-04-15,1947,939,635,503,1048,27564,28022,15202,853,28108,3042,1347,907,840,1439,1947,939,634,488,1043,1727.0,1183.0,1916.0,1331.0,5666.0,4066.0,6285.0,4552.0,77.063,194433.0,62104.9,52729.0,5844.6,3423.1,108.2,116870.3,27692.7,19236.8,3857.7,7588.4,18539.1,19793.1,20162.5,5763.6,184738.8,9694.2,634003.8,797760.8,419983.6,132033.5,106118.7,37446.6,43126.0,25546.0,61147.9,107795.8,12887.7,377777.3,211190.2,166587.1,163757.1,117287.4,58138.9,59148.5,46469.6,14762.6,3549.2,28157.8,,21865.0,1592.5,7.3,138.2,109.4,28.8,18025.0,3303.0,1321.0,69.0,2779.0,755.0,2805000.0,55000.0,1270000.0
2004-05-01,1943,934,653,507,1037,27507,26700,13089,803,28000,2565,1192,853,912,1372,1943,930,639,503,1033,1727.0,1183.0,1916.0,1331.0,5666.0,4066.0,6285.0,4552.0,77.125,194433.0,62104.9,52729.0,5844.6,3423.1,108.2,116870.3,27692.7,19236.8,3857.7,7588.4,18539.1,19793.1,20162.5,5763.6,184738.8,9694.2,634003.8,797760.8,419983.6,132033.5,106118.7,37446.6,43126.0,25546.0,61147.9,107795.8,12887.7,377777.3,211190.2,166587.1,163757.1,117287.4,58138.9,59148.5,46469.6,14762.6,3549.2,28157.8,,21865.0,1592.5,7.3,138.2,109.4,28.8,18025.0,3303.0,1321.0,69.0,2779.0,755.0,2805000.0,55000.0,1270000.0
2004-05-15,1933,932,631,514,1032,27501,27990,11101,801,28101,2236,1175,839,1301,1489,1922,932,624,263,1029,1727.0,1183.0,1916.0,1331.0,5666.0,4066.0,6285.0,4552.0,77.125,194433.0,62104.9,52729.0,5844.6,3423.1,108.2,116870.3,27692.7,19236.8,3857.7,7588.4,18539.1,19793.1,20162.5,5763.6,184738.8,9694.2,634003.8,797760.8,419983.6,132033.5,106118.7,37446.6,43126.0,25546.0,61147.9,107795.8,12887.7,377777.3,211190.2,166587.1,163757.1,117287.4,58138.9,59148.5,46469.6,14762.6,3549.2,28157.8,,21865.0,1592.5,7.3,138.2,109.4,28.8,18025.0,3303.0,1321.0,69.0,2779.0,755.0,2805000.0,55000.0,1270000.0
2004-06-01,1934,937,645,504,1032,28798,30300,9003,1001,30301,2722,1374,879,829,1473,1927,930,640,295,1019,1727.0,1183.0,1916.0,1331.0,5666.0,4066.0,6285.0,4552.0,76.987,194433.0,62104.9,52729.0,5844.6,3423.1,108.2,116870.3,27692.7,19236.8,3857.7,7588.4,18539.1,19793.1,20162.5,5763.6,184738.8,9694.2,634003.8,797760.8,419983.6,132033.5,106118.7,37446.6,43126.0,25546.0,61147.9,107795.8,12887.7,377777.3,211190.2,166587.1,163757.1,117287.4,58138.9,59148.5,46469.6,14762.6,3549.2,28157.8,,21865.0,1592.5,7.3,138.2,109.4,28.8,18025.0,3303.0,1321.0,69.0,2779.0,755.0,2805000.0,55000.0,1270000.0
2004-06-15,1944,932,637,750,1030,28331,30400,8989,722,29999,2302,1217,801,1199,1585,1944,932,635,746,946,1727.0,1183.0,1916.0,1331.0,5666.0,4066.0,6285.0,4552.0,76.987,194433.0,62104.9,52729.0,5844.6,3423.1,108.2,116870.3,27692.7,19236.8,3857.7,7588.4,18539.1,19793.1,20162.5,5763.6,184738.8,9694.2,634003.8,797760.8,419983.6,132033.5,106118.7,37446.6,43126.0,25546.0,61147.9,107795.8,12887.7,377777.3,211190.2,166587.1,163757.1,117287.4,58138.9,59148.5,46469.6,14762.6,3549.2,28157.8,,21865.0,1592.5,7.3,138.2,109.4,28.8,18025.0,3303.0,1321.0,69.0,2779.0,755.0,2805000.0,55000.0,1270000.0
2004-07-01,1941,940,636,709,1041,27769,28990,8626,658,28499,2193,1154,804,1006,1411,1941,933,617,700,1031,1727.0,1183.0,1916.0,1331.0,5666.0,4066.0,6285.0,4552.0,77.118,194433.0,62104.9,52729.0,5844.6,3423.1,108.2,116870.3,27692.7,19236.8,3857.7,7588.4,18539.1,19793.1,20162.5,5763.6,184738.8,9694.2,645237.7,809806.3,433227.2,134156.7,111105.8,38863.4,45003.6,27238.8,65054.2,109994.6,12915.8,376579.1,206009.3,170569.8,164568.6,118662.3,60349.3,58313.0,45906.3,14837.0,3581.1,27488.2,,22782.4,2574.0,11.3,138.2,109.4,28.8,18025.0,3303.0,1321.0,69.0,2779.0,755.0,2805000.0,55000.0,1270000.0
2004-07-15,1933,932,632,503,1111,27019,27001,8503,551,27792,2104,1107,837,913,1436,1928,915,631,490,1104,1727.0,1183.0,1916.0,1331.0,5666.0,4066.0,6285.0,4552.0,77.118,194433.0,62104.9,52729.0,5844.6,3423.1,108.2,116870.3,27692.7,19236.8,3857.7,7588.4,18539.1,19793.1,20162.5,5763.6,184738.8,9694.2,645237.7,809806.3,433227.2,134156.7,111105.8,38863.4,45003.6,27238.8,65054.2,109994.6,12915.8,376579.1,206009.3,170569.8,164568.6,118662.3,60349.3,58313.0,45906.3,14837.0,3581.1,27488.2,,22782.4,2574.0,11.3,138.2,109.4,28.8,18025.0,3303.0,1321.0,69.0,2779.0,755.0,2805000.0,55000.0,1270000.0
2004-08-01,1934,940,650,509,1038,26298,27086,8192,652,27295,2145,1095,823,899,1365,1932,938,650,499,1035,1727.0,1183.0,1916.0,1331.0,5666.0,4066.0,6285.0,4552.0,77.054,194433.0,62104.9,52729.0,5844.6,3423.1,108.2,116870.3,27692.7,19236.8,3857.7,7588.4,18539.1,19793.1,20162.5,5763.6,184738.8,9694.2,645237.7,809806.3,433227.2,134156.7,111105.8,38863.4,45003.6,27238.8,65054.2,109994.6,12915.8,376579.1,206009.3,170569.8,164568.6,118662.3,60349.3,58313.0,45906.3,14837.0,3581.1,27488.2,,22782.4,2574.0,11.3,138.2,109.4,28.8,18025.0,3303.0,1321.0,69.0,2779.0,755.0,2805000.0,55000.0,1270000.0
2004-08-15,1938,949,631,512,1034,25797,26301,7300,564,26401,2237,1065,772,787,1378,1932,947,629,511,1032,1727.0,1183.0,1916.0,1331.0,5666.0,4066.0,6285.0,4552.0,77.054,194433.0,62104.9,52729.0,5844.6,3423.1,108.2,116870.3,27692.7,19236.8,3857.7,7588.4,18539.1,19793.1,20162.5,5763.6,184738.8,9694.2,645237.7,809806.3,433227.2,134156.7,111105.8,38863.4,45003.6,27238.8,65054.2,109994.6,12915.8,376579.1,206009.3,170569.8,164568.6,118662.3,60349.3,58313.0,45906.3,14837.0,3581.1,27488.2,,22782.4,2574.0,11.3,138.2,109.4,28.8,18025.0,3303.0,1321.0,69.0,2779.0,755.0,2805000.0,55000.0,1270000.0
2004-09-01,1936,934,631,509,1031,26801,27799,7500,701,27500,2628,1214,743,874,1580,1927,926,626,501,1027,1727.0,1183.0,1916.0,1331.0,5666.0,4066.0,6285.0,4552.0,77.38,194433.0,62104.9,52729.0,5844.6,3423.1,108.2,116870.3,27692.7,19236.8,3857.7,7588.4,18539.1,19793.1,20162.5,5763.6,184738.8,9694.2,645237.7,809806.3,433227.2,134156.7,111105.8,38863.4,45003.6,27238.8,65054.2,109994.6,12915.8,376579.1,206009.3,170569.8,164568.6,118662.3,60349.3,58313.0,45906.3,14837.0,3581.1,27488.2,,22782.4,2574.0,11.3,138.2,109.4,28.8,18025.0,3303.0,1321.0,69.0,2779.0,755.0,2805000.0,55000.0,1270000.0
2004-09-15,1939,934,632,500,1029,24189,26101,6797,699,26199,2126,1129,710,649,1300,1937,934,626,496,984,1727.0,1183.0,1916.0,1331.0,5666.0,4066.0,6285.0,4552.0,77.38,194433.0,62104.9,52729.0,5844.6,3423.1,108.2,116870.3,27692.7,19236.8,3857.7,7588.4,18539.1,19793.1,20162.5,5763.6,184738.8,9694.2,645237.7,809806.3,433227.2,134156.7,111105.8,38863.4,45003.6,27238.8,65054.2,109994.6,12915.8,376579.1,206009.3,170569.8,164568.6,118662.3,60349.3,58313.0,45906.3,14837.0,3581.1,27488.2,,22782.4,2574.0,11.3,138.2,109.4,28.8,18025.0,3303.0,1321.0,69.0,2779.0,755.0,2805000.0,55000.0,1270000.0
2004-10-01,2523,1145,678,507,1340,23001,23001,6300,652,22000,3106,1505,795,774,2199,2522,1145,677,499,1317,1727.0,1183.0,1916.0,1331.0,5666.0,4066.0,6285.0,4552.0,77.367,194433.0,62104.9,52729.0,5844.6,3423.1,108.2,116870.3,27692.7,19236.8,3857.7,7588.4,18539.1,19793.1,20162.5,5763.6,184738.8,9694.2,660501.7,825593.1,443874.4,135825.1,113108.1,39386.8,45781.3,27940.0,69837.0,112160.3,12944.0,381718.7,208157.3,173561.4,165091.4,118760.4,61349.1,57411.3,46331.0,15215.9,3755.2,27359.9,,26642.1,5821.0,21.8,138.2,109.4,28.8,18025.0,3303.0,1321.0,69.0,2779.0,755.0,2805000.0,55000.0,1270000.0
2004-10-15,2515,1137,678,503,1381,23784,23005,5989,602,23369,3805,1434,761,751,1858,2514,1137,672,489,1381,1727.0,1183.0,1916.0,1331.0,5666.0,4066.0,6285.0,4552.0,77.367,194433.0,62104.9,52729.0,5844.6,3423.1,108.2,116870.3,27692.7,19236.8,3857.7,7588.4,18539.1,19793.1,20162.5,5763.6,184738.8,9694.2,660501.7,825593.1,443874.4,135825.1,113108.1,39386.8,45781.3,27940.0,69837.0,112160.3,12944.0,381718.7,208157.3,173561.4,165091.4,118760.4,61349.1,57411.3,46331.0,15215.9,3755.2,27359.9,,26642.1,5821.0,21.8,138.2,109.4,28.8,18025.0,3303.0,1321.0,69.0,2779.0,755.0,2805000.0,55000.0,1270000.0
2004-11-01,2514,1137,673,507,1359,22496,21301,5795,651,21798,3115,1323,797,765,1835,2507,1131,670,504,1353,1727.0,1183.0,1916.0,1331.0,5666.0,4066.0,6285.0,4552.0,77.47,194433.0,62104.9,52729.0,5844.6,3423.1,108.2,116870.3,27692.7,19236.8,3857.7,7588.4,18539.1,19793.1,20162.5,5763.6,184738.8,9694.2,660501.7,825593.1,443874.4,135825.1,113108.1,39386.8,45781.3,27940.0,69837.0,112160.3,12944.0,381718.7,208157.3,173561.4,165091.4,118760.4,61349.1,57411.3,46331.0,15215.9,3755.2,27359.9,,26642.1,5821.0,21.8,138.2,109.4,28.8,18025.0,3303.0,1321.0,69.0,2779.0,755.0,2805000.0,55000.0,1270000.0
2004-11-15,2514,1137,678,513,1336,22001,20300,5001,611,21999,3095,1326,803,596,1784,2507,1135,648,512,1306,1727.0,1183.0,1916.0,1331.0,5666.0,4066.0,6285.0,4552.0,77.47,194433.0,62104.9,52729.0,5844.6,3423.1,108.2,116870.3,27692.7,19236.8,3857.7,7588.4,18539.1,19793.1,20162.5,5763.6,184738.8,9694.2,660501.7,825593.1,443874.4,135825.1,113108.1,39386.8,45781.3,27940.0,69837.0,112160.3,12944.0,381718.7,208157.3,173561.4,165091.4,118760.4,61349.1,57411.3,46331.0,15215.9,3755.2,27359.9,,26642.1,5821.0,21.8,138.2,109.4,28.8,18025.0,3303.0,1321.0,69.0,2779.0,755.0,2805000.0,55000.0,1270000.0
2004-12-01,2520,1143,675,502,1342,22463,21302,4851,663,22809,3224,1402,791,700,1698,2520,1141,675,502,1342,1727.0,1183.0,1916.0,1331.0,5666.0,4066.0,6285.0,4552.0,77.398,194433.0,62104.9,52729.0,5844.6,3423.1,108.2,116870.3,27692.7,19236.8,3857.7,7588.4,18539.1,19793.1,20162.5,5763.6,184738.8,9694.2,660501.7,825593.1,443874.4,135825.1,113108.1,39386.8,45781.3,27940.0,69837.0,112160.3,12944.0,381718.7,208157.3,173561.4,165091.4,118760.4,61349.1,57411.3,46331.0,15215.9,3755.2,27359.9,,26642.1,5821.0,21.8,138.2,109.4,28.8,18025.0,3303.0,1321.0,69.0,2779.0,755.0,2805000.0,55000.0,1270000.0
2004-12-15,2520,1139,702,500,1366,20117,18708,4301,601,21298,2709,1270,829,690,1766,2520,1128,693,472,1364,1727.0,1183.0,1916.0,1331.0,5666.0,4066.0,6285.0,4552.0,77.398,194433.0,62104.9,52729.0,5844.6,3423.1,108.2,116870.3,27692.7,19236.8,3857.7,7588.4,18539.1,19793.1,20162.5,5763.6,184738.8,9694.2,660501.7,825593.1,443874.4,135825.1,113108.1,39386.8,45781.3,27940.0,69837.0,112160.3,12944.0,381718.7,208157.3,173561.4,165091.4,118760.4,61349.1,57411.3,46331.0,15215.9,3755.2,27359.9,,26642.1,5821.0,21.8,138.2,109.4,28.8,18025.0,3303.0,1321.0,69.0,2779.0,755.0,2805000.0,55000.0,1270000.0
2005-01-01,2513,1139,672,499,1336,18400,14002,3710,552,19295,2677,1311,790,598,1725,2512,1139,671,426,1335,1812.0,1235.0,2013.0,1392.0,5934.0,4270.0,6593.0,4831.0,77.591,212723.0,66928.4,57598.5,6010.7,3202.1,117.1,129980.6,34655.5,20698.4,3980.7,8132.6,19680.3,22014.8,20818.3,6317.8,203226.8,9496.2,668128.5,833398.2,451901.6,139565.7,114325.4,40092.1,44948.4,29284.8,69882.6,115172.3,12955.6,381496.7,205962.3,175534.4,165269.7,119242.3,62690.7,56551.6,46027.5,15280.6,3514.9,27232.0,,26447.8,5387.8,20.4,138.2,109.4,28.8,18025.0,3303.0,1321.0,69.0,2779.0,755.0,2779000.0,69000.0,1321000.0
2005-01-15,2513,1148,681,527,1338,19501,19502,4189,511,19002,3793,1834,830,765,1890,2508,1145,681,523,1301,1812.0,1235.0,2013.0,1392.0,5934.0,4270.0,6593.0,4831.0,77.591,212723.0,66928.4,57598.5,6010.7,3202.1,117.1,129980.6,34655.5,20698.4,3980.7,8132.6,19680.3,22014.8,20818.3,6317.8,203226.8,9496.2,668128.5,833398.2,451901.6,139565.7,114325.4,40092.1,44948.4,29284.8,69882.6,115172.3,12955.6,381496.7,205962.3,175534.4,165269.7,119242.3,62690.7,56551.6,46027.5,15280.6,3514.9,27232.0,,26447.8,5387.8,20.4,138.2,109.4,28.8,18025.0,3303.0,1321.0,69.0,2779.0,755.0,2779000.0,69000.0,1321000.0
2005-02-01,2514,1137,673,572,1337,18200,16533,4301,224,17300,3394,1450,850,605,1809,2511,1137,672,554,1335,1812.0,1235.0,2013.0,1392.0,5934.0,4270.0,6593.0,4831.0,77.656,212723.0,66928.4,57598.5,6010.7,3202.1,117.1,129980.6,34655.5,20698.4,3980.7,8132.6,19680.3,22014.8,20818.3,6317.8,203226.8,9496.2,668128.5,833398.2,451901.6,139565.7,114325.4,40092.1,44948.4,29284.8,69882.6,115172.3,12955.6,381496.7,205962.3,175534.4,165269.7,119242.3,62690.7,56551.6,46027.5,15280.6,3514.9,27232.0,,26447.8,5387.8,20.4,138.2,109.4,28.8,18025.0,3303.0,1321.0,69.0,2779.0,755.0,2779000.0,69000.0,1321000.0
2005-02-15,2518,1140,672,503,1372,18159,16891,4499,512,17999,3140,1443,794,830,2168,2511,1137,667,444,1348,1812.0,1235.0,2013.0,1392.0,5934.0,4270.0,6593.0,4831.0,77.656,212723.0,66928.4,57598.5,6010.7,3202.1,117.1,129980.6,34655.5,20698.4,3980.7,8132.6,19680.3,22014.8,20818.3,6317.8,203226.8,9496.2,668128.5,833398.2,451901.6,139565.7,114325.4,40092.1,44948.4,29284.8,69882.6,115172.3,12955.6,381496.7,205962.3,175534.4,165269.7,119242.3,62690.7,56551.6,46027.5,15280.6,3514.9,27232.0,,26447.8,5387.8,20.4,138.2,109.4,28.8,18025.0,3303.0,1321.0,69.0,2779.0,755.0,2779000.0,69000.0,1321000.0
